medicine_name,mfg_name,comp_id
LEVOWICH 250MG TAB,DELLWICH HEALTHCARE,4152
LEVONIL 250MG TAB,NILRISE PHARMACEUTICALS PVT LTD,4152
LEVONEW 250MG TAB,DR ARVIND LIFESCIENCES,4152
LEVOPHYLL 250MG TAB,DORPHYLL HEALTHCARE,4152
LEVOEW 250MG TAB,CUBIT HEALTHCARE,4152
LEVOCRIS 250MG TAB,DM PHARMA,4152
LEVOMAP 250MG TAB,REDMAPLE GENETICS,4152
LEVORUS 250MG TAB,WALRUS LIFE SCIENCES PVT LTD,4152
LEVOLAXIN 250MG TAB,TRIVENI FORMULATIONS,4152
LEVOTA 250MG TAB,LUSTRE PHARMACEUTICAL PVT LTD,4152
LEVORON 250MG TAB,AGRON REMEDIES,4152
LEVOFEN 250MG TAB,MEDIREX LIFESCIENCES PVT LTD,4152
LEVOKEN 250MG TAB,KENN PHARMACEUTICALS PVT LTD,4152
LEVOZIM 250MG TAB,SEHAT PHARMA,4152
LEVOTRESS 250MG TAB,TRESCO LAB,4152
LEVOFLUS 250MG TAB,RADIUS HEALTHCARE,4152
LEVORIX 250MG TAB,RIYA BIOCARE INC,4152
LEVOCOP 250MG TAB,MAN COP REMEDIES,4152
LEVOTOSS 250MG TAB,NOVALAB HEALTHCARE PVT LTD,4152
LEVOKEM 250MG TAB,ALKEM LABORATORIES LTD,4152
LEVOJOY 250MG TAB,AXIS LIFE SCIENCE PVT LTD,4152
LEVOT 250MG TAB,NASCENT LIFE SCIENCES,4152
LEVUM 250MG TAB,J B CHEMICALS AND PHARMACEUTICALS LTD,4152
LEV D 250MG TAB,AARSH REMEDIES,4152
LEXIFLOX 250MG TAB,ERIS LIFESCIENCES LTD,4152
LEXOCEF 250MG TAB,EAST WEST PHARMA,4152
LEZEN 250MG TAB,SAIN MEDICAMENTS PVT LTD,4152
LFX 250MG TAB,BRD MEDILABS,4152
LF 250MG TAB,FINECURE PHARMACEUTICALS,4152
LIBERO 250MG TAB,2A PHARMACEUTICALS,4152
LIFT 250MG TAB,AARON PHARMA,4152
LIVARC 250MG TAB,PINARC LIFE SCIENCES,4152
LIVBEST 250 TAB,ABBOTT,4152
LIVBID 250MG TAB,MANUFACTURER INFO NOT AVAILABLE,4152
LIVOSTA 250MG TAB,STAUNCH PHARMA,4152
LIVOTA 250MG CAP,ZOTA HEALTH CARE LTD,4152
LIVOMAX 250MG TAB,ENZO BIOPHARMA LTD,4152
LIVOQUIN 250MG TAB,EXOTIC LABS,4152
LIVOROCK 250MG TAB,ELIVIA LIFE SCIENCES,4152
LIVOHEAL 250MG TAB,ZOTA HEALTH CARE LTD,4152
LIVOCIN 250MG TAB,NITIN LIFESCIENCES,4152
LIVOLOX 250MG TAB,SUNLIFE SCIENCES,4152
LIVOVEN 250MG TAB,MADHAV BIOTECH,4152
LIVOTOR 250MG TAB,SENATE LABORATORIES PVT LTD,4152
LIVORANGE 250MG TAB,ORANGE RESEARCH LABS,4152
LIWOFLOXA 250MG TAB,PRANSHU HEALTHCARE,4152
LIWO 250MG TAB,ALOBIOTE HEALTHCARE,4152
LIWOMED 250MG TAB,MEDICO LIFE SCIENCE,4152
LOFEL 250MG TAB,EAR INDIA OVERSEAS,4152
LOFLOR 250MG TAB,ELDER PHARMACEUTICALS LTD,4152
LOFRIT 250MG TAB,AESTON LIFESCIENCES,4152
LOF 250MG TAB,BVU HEALTHCARE,4152
LOGAN 250MG TAB,ALLENTIS PHARMACEUTICALS PVT LTD,4152
LOLDAY 250MG TAB,WELLMARK LIFE SCIENCES,4152
LOMBARD 250MG TAB,VSAAR PHARMA PVT LTD,4152
LONARD 250MG TAB,SWISS PHARMA PVT LTD,4152
LOOK 250MG TAB,MAC HEALTHCARE PVT LTD,4152
LOSON 250MG TAB,UNISON PHARMACEUTICALS PVT LTD,4152
LOTOR 250MG TAB,ZUVENTUS HEALTHCARE LTD,4152
LOVIN 250MG TAB,PROGRESSIVE LIFECARE,4152
LOVOLKEM 250MG TAB,ALKEM LABORATORIES LTD,4152
LOXAPRIM 25MG TAB,PRIMUS PHARMA,4152
LOXAQUIN 250MG TAB,UNIVENTIS MEDICARE LTD,4152
LOXOF 250MG TAB,SUN PHARMACEUTICAL INDUSTRIES LTD,4152
LQUEEN 250MG TAB,ZENACTS PHARMA,4152
LQUIN 250MG TAB,CIPLA,4152
LTR 250MG TAB,GUJARAT TERCE LABORATORIES,4152
LUV 250MG TAB,OLCARE LABORATORIES PVT LTD,4152
LVC 250MG TAB,ELORA AND PHARMA,4152
LVFX 250MG TAB,EMBIOTIC LABORATORIES,4152
LVF 250MG TAB,AZINE HEALTHCARE,4152
LVL 250MG TAB,EVITA HEALTHCARE,4152
LV 250MG TAB,EMBIOTIC LABORATORIES,4152
R FLOX 250MG TAB,RELIANCE FORMULATION PVT LTD,4152
SAFELEVO 250MG TAB,MSN LABORATORIES PVT LTD,4152
SONAMAX 250MG TAB,CONIAK LIFESCIENCES,4152
SOVAXIN 250MG TAB,SHINE PHARMACEUTICAL LTD,4152
SPERAFLOX 250MG TAB,INDOCO REMEDIES LTD,4152
SPLEVO 250MG TAB,SPICA LAB,4152
SVIZLECIN 250MG TAB,MANEESH PHARMACEUTICALS,4152
SVIZLEVO 250MG TAB,MANEESH PHARMACEUTICALS,4152
L FLOX 250MG TAB,MAESTRO PHARMA,4152
L FLOXIN 250MG TAB,SANSILL FORMULATIONS,4152
L OSON 250MG TAB,UNISON PHARMACEUTICALS PVT LTD,4152
L OXO 250MG TAB,IND SWIFT LIMITED,4152
MONLEVOXA 250MG TAB,ACINOM HEALTHCARE,4152
MONOFLOX 250MG TAB,CENTAUR PHARMACEUTICALS PVT LTD,4152
MYTIFLOX 250MG TAB,THEMIS MEDICARE LTD,4152
VOF 250MG TAB,DM PHARMA,4152
VOLEBIT 250MG TAB,AMBIT BIOMEDIX,4152
VOLFLOX 250MG TAB,IMED HEALTHCARE,4152
VOLOGARD 250MG TAB,BIOMAX BIOTECHNICS,4152
VOLTAR 250MG TAB,ALTAR PHARMACEUTICALS PVT LTD,4152
VOLVO 250MG TAB,SURAKSHA PHARMA,4152
VOXAFLO 250MG TAB,NOVARTIS INDIA LTD,4152
VOXA 250MG TAB,BIOCIN HEALTH CARE,4152
VOX 250MG TAB,APEX FORMULATIONS,4152
VRILEVO 250MG TAB,GOPAL LIFESCIENCES,4152
WECURE 250MG TAB,DELCURE LIFESCIENCES LTD,4152
XACLEVO 250MG TAB,BIOMAX BIOTECHNICS,4152
XOLOXIN 250MG TAB,MEDOPHARM,4152
YOCOLIV 250MG TAB,SMAYAN HEALTHCARE PRIVATE LIMITED,4152
ZENTOLOX 250MG TAB,IVA HEALTHCARE PVT LTD,4152
ZEVO 250MG TAB,INDI PHARMA,4152
ZILEE 250MG TAB,FDC LIMITED,4152
DOCPENEM 1GM INJ,DOCTURE PHARMACEUTICALS,22573
DOMERA 1GM INJ,SANTE HEALTHCARE,22573
DRUNEM 1GM INJ,DRUKST BIOTECH PVT LTD,22573
DUMPEN 1GM INJ,MEDOK LIFESCIENCES PVT LTD,22573
ECOMERO 1GM INJ,ANG LIFESCIENCES,22573
EDI MERO 1GM INJ,ACINOM HEALTHCARE,22573
DEMERO 1GM INJ,DEEPAR PHARMA,22573
ETOKIN 1GM INJ,SOLITAIRE PHARMACIA PVT LTD,22573
ETOPEN 1GM INJ,SOLITAIRE PHARMACIA PVT LTD,22573
EUPEN 1GM INJ,NEON LABORATORIES LTD,22573
EUSTOMER 1GM INJ,EUSTOMA LABS,22573
EXMER 1000MG INJ,EXCELLA,22573
E NEM 1GM INJ,ZOTA HEALTH CARE LTD,22573
CPENEM 1GM INJ,CB HEALTHCARE PVT LTD,22573
CUMEP 1GM INJ,CUBIT HEALTHCARE,22573
CYTOPENEM 1GM INJ,CYTOCARE FORMULATIONS PVT LTD,22573
CARBONEM 1GM INJ,MEDICON PHARMA LAB,22573
CAROPENUM 1GM INJ,CARIS LABS LLP,22573
CARTRIC 1GM INJ,INNATE BIOTECH PVT LTD,22573
CENEM 1GM INJ,HEALTH BIOTECH,22573
EMPIMER 1GM INJ,SAMARTH LIFE SCIENCES PVT LTD,22573
EMRON 1GM INJ,SENATE LABORATORIES PVT LTD,22573
EMSTAR 1GM INJ,EMCURE PHARMACEUTICALS LTD,22573
EM FAST 1GM INJ,DEVYAM MEDICARE PVT LTD,22573
ENMERO 1GM INJ,ENDURANCE LIFESCIENCE,22573
EROPE 1000MG 1ML INJ,LINCOLN PHARMACEUTICALS,22573
ESBLANEM 1GM INJ,GLAXO,22573
BIOPECT 1GM INJ,BIOCHEM PHARMACEUTICAL INDUSTRIES,22573
BOAT MN 1GM INJ,MADHAV BIOTECH,22573
BOJUM 1GM INJ,BIOTRIC HEALTHCARE PVT LTD,22573
BRUTAPENEM 1000MG INJ,MANKIND PHARMA LTD,22573
CADOZ 1GM INJ,BIOSYS MEDISCIENCES,22573
AKTIMER 1GM INJ,AKTIMAS,22573
AK MER 1GM INJ,EDG PHARMACEUTICALS,22573
ALENCURE MP 1GM INJ,ALENCURE BIOTECH PVT LTD,22573
ALIPEM 1GM INJ,ALLENGE INDIA,22573
ALMERO 1GM INJ,ALLEVIATE PHARMACEUTICALS PVT LTD,22573
ALMOR 1GM INJ,ROUZEL PHARMA PVT LTD,22573
ALOHA 1GM INJ,ANTIGEN HEALTHCARE,22573
ALPENAM 1000MG INJ,ALEMBIC PHARMACEUTICALS LTD,22573
AMIOT 1GM INJ,MARS AVENTIS LIFECARE,22573
AMROPENEM 1GM INJ,MANCURE DRUGS,22573
ANIPENEM 1GM INJ,ANG LIFESCIENCES,22573
APENEM 1GM INJ,APEX FORMULATIONS,22573
AROPAN 1GM INJ,LAXIAN INCORPORATION,22573
AXIPENUM 1GM INJ,AXIS LIFE SCIENCE PVT LTD,22573
AZI NUM 1GM INJ,AZILLIAN HEALTHCARE,22573
AZOPEN 1GM INJ,RPG LIFESCIENCES LTD,22573
BEMRO 1GM INJ,FADUS HEALTHCARE,22573
BENAM 1GM INJ,BEN PHARMA,22573
AB MERO 1GM INJ,ABS FORMULATION,22573
ACUPENEM 1000MG INJ,MACLEODS PHARMACEUTICALS LTD,22573
MINIPENEM 1GM INJ,BHARAT SERUMS AND VACCINES LTD,22573
MIRAJ 1GM INJ,KNOLL HEALTHCARE PVT LTD,22573
MIRVIS 1GM INJ,MILARD LIFE SCIENCES,22573
MOLEPEN 1GM INJ,MOLEKULE,22573
MOREPENEM 1GM INJ,DR MOREPEN LTD,22573
MORIV 1GM INJ,EAR INDIA OVERSEAS,22573
MORKART 1000MG INJ,MAKSUN BIOTECH,22573
MPEN 1GM INJ,BRAWN LABORATORIES LTD,22573
MUCAD 1GM INJ,CADILA PHARMACEUTICALS LTD,22573
MUPENEM 1GM INJ,MAC MEDILIFE PVT LTD,22573
MURANA 1GM INJ,SRK LIFE SCIENCES AND RESEARCH INDIA PVT LTD,22573
MXP 1GM INJ,JPEE HEALTHCARE,22573
MYOPAN 1GM INJ,SERVOCARE LIFESCIENCES,22573
M HAWK 1GM INJ,AISLING PHARMA,22573
M PENEM 1ML INJ,TROIKAA PHARMACEUTICALS LTD,22573
NALIUM 1GM INJ,MEXATO PHARMACEUTICALS PVT LTD,22573
NANOMERO 1GM INJ,ANG LIFESCIENCES,22573
KEXINEM 1GM INJ,KYMEX HEALTHCARE,22573
KITPENEM 1GM 1ML INJ,TROIKAA PHARMACEUTICALS LTD,22573
GERMERO 1GM INJ,ZYDUS HEALTHCARE LTD,22573
CARBAPEN M 1GM INJ,BLUE CROSS LABORATORIES PVT LTD,22573
MAYBACK 1GM INJ,INNOVATIVE PHARMA,22573
MAYTAG 1GM INJ,IKON REMEDIES PVT LTD,22573
OPEN 1GM INJ,ZEE LABORATORIES LTD,22573
OXIPENAM 1GM INJ,ZEE LABORATORIES LTD,22573
PANARUT 1GM INJ,TRUMAC HEALTHCARE,22573
PARINUM 1GM INJ,PARIDHI REMEDIES,22573
HALPEN 1000MG INJ,HINDUSTAN ANTIBIOTICS LTD,22573
HOPEIN 1GM INJ,INFUGEN PHARMA,22573
IBIMERO 1GM INJ,INDIABULLS PHARMACEUTICAL LTD,22573
ICUBAC 1GM INJ,NOVARTIS INDIA LTD,22573
INDOPENEM 1GM INJ,INDOCO REMEDIES LTD,22573
ONMERO 1GM INJ,RISHAB HEALTHCARE,22573
INLIFE 1GM INJ,MEDISPAN,22573
INNOMER 1000MG INJ,INNOVA,22573
INROME 1000MG INJ,GOLDLINE,22573
INTRAPAM 1GM INJ,INTRA LIFE,22573
INTRANAM 1GM INJ,INTRA LABS INDIA PVT LTD,22573
IXZA 1GM INJ,BIOCON LIMITED,22573
JP-PEN 1GM INJ,JP BIOTECH,22573
JUMBOMED 1GM INJ,AALTRA MED HEALTHCARE LIMITED,22573
KANAM 1GM INJ,FLAMINGO PHARMA LTD,22573
GERPENEM 1GM INJ,GERMAN REMEDIES,22573
GOMERO 1GM INJ,AMERICAN BIOCARE,22573
LIMAPENEM 1GM INJ,ANCALIMA LIFESCIENCES LTD,22573
LOGIMIR 1GM INJ,VELOX BIOLOGICS,22573
MACNUM 1GM INJ,MAC HEALTHCARE PVT LTD,22573
MANOPENEM 1GM INJ,MAN COP REMEDIES,22573
MAXONEM 1GM INJ,HALDEN HEALTHCARE RESEARCH PVT LTD,22573
REALPENEM 1GM INJ,SUNRICH LIFE SCIENCES,22573
RELLAM 1GM INJ,ESTRELLA PHARMA,22573
RELPEN 1GM INJ,REZICURE PHARMA,22573
RESCUE 1GM INJ,HUMAN PHARMACIA,22573
ROMAX 1GM INJ,BIOMAX BIOTECHNICS,22573
ROMERO 1GM INJ,ROMA HEALTHCARE,22573
RONEM 1000MG INJ,VENUS REMEDIES,22573
ROPEN 1000MG INJ,MAAN PHARMA,22573
ROPE 1GM INJ,ALPIC BIOTECH LTD,22573
ROPIM 1GM INJ,HICURE BIOTECH,22573
ROPWEL 1GM INJ,FITWEL PHARMA,22573
ROWNEM 1GM INJ,ROWLINGES LIFE SCIENCES,22573
RUAJ 1GM INJ,LA RENON HEALTHCARE PVT LTD,22573
R NEM 1GM INJ,IPC HEALTHCARE PVT LTD,22573
R PENEM 1GM INJ,IPC HEALTHCARE PVT LTD,22573
SALMERO 1GM INJ,ROSSWELT LIFESCIENCES,22573
SANMERO 1GM INJ,MARAKSANS PHARMA,22573
SENATOR 1GM INJ,HAUZ PHARMA,22573
PRONUM 1GM INJ,ADHYA PHARMACEUTICALS PVT LTD,22573
QUMEE 1GM INJ,QUEPREON  BIOLOGICALS PVT LTD,22573
RADIXPIN 1GM INJ,SOLITAIRE PHARMACIA PVT LTD,22573
RADICEF M 1GM INJ,RADICO REMEDIES,22573
SERONEM 1GM INJ,SEPTALYST  LIFESCIENCES PVT LTD,22573
SIGNIMO 1GM INJ,SIGNITY PHARMACEUTICALS PVT LTD,22573
SIMPLINEM 1GM INJ,MEDLEY PHARMACEUTICALS LTD,22573
SISNEM 1GM INJ,CUROSIS HEALTHCARE,22573
SMEROPEN 1GM INJ,SMAYAN HEALTHCARE PRIVATE LIMITED,22573
SPERLIV 1GM INJ,SPERA MEDICARE,22573
THEOPENAM 1GM INJ,THEOGEN PVT LTD,22573
MEEPENIM 1MG INJ,MERION CARE,22573
MEKNEM 1GM INJ,KRYPTOMED FORMULATIONS,22573
MELINEM 1GM INJ,ELIVIA LIFE SCIENCES,22573
MEMORIN 1GM INJ,ANIKEM LABORATORIES,22573
MENEM 1GM INJ,UNITED BIOTECH PVT LTD,22573
MENIS 1GM INJ,FANTABULOUS PHARMA,22573
MENOREE 1GM INJ,SOLACE BIOTECH LIMITED,22573
MENY 1GM INJ,ELDER PHARMACEUTICALS LTD,22573
MEOPENEM 1GM INJ,RATCHET BIOTECH PVT LTD,22573
MEPEM 1GM INJ,ZYPHARS PHARMACEUTICS PVT LTD,22573
MEPEN 1GM INJ,TUTTSAN PHARMA,22573
MEPNIS 1GM INJ,PRIDE HEALTHCARE,22573
MEPWELL 1GM INJ,VATICAN LIFE SCIENCES PVT LTD,22573
MERATHON 1GM INJ,VHB LIFE SCIENCES INC,22573
MERANEM 1GM INJ,AROVEA LIFESCIENCES,22573
MERACT 1GM INJ,ZENACTS PHARMA,22573
MERAZ 1GM INJ,ODDIANT FORMULATIONS,22573
MERIXIM 1GM INJ,RANBAXY,22573
MERIWOK 1GM INJ,WOCKHARDT,22573
MERINTA 1GM INJ,INTAS PHARMACEUTICALS LTD,22573
MERIVA 1GM INJ,CLARIS,22573
MERIZIX 1GM INJ,BLUBELL PHARMA,22573
MERITZ 1GM INJ,RITZ PHARMA,22573
MERNEM 1GM INJ,MEDI BIOTECH PVT LTD,22573
MEROTEC 1GM INJ,ZUVENTUS HEALTHCARE LTD,22573
MERONEM 1GM INJ,ASTRAZENECA PHARMA INDIA LTD,22573
MEROMAC 1GM VIAL,MACLEODS PHARMACEUTICALS LTD,22573
MEROCRIT 1GM INJ,CIPLA,22573
MEROMATE 1GM INJ,BAXTER PHARMACEUTICALS INDIA PVT LTD,22573
MEROZA 1GM INJ,ZYDUS HEALTHCARE LTD,22573
MEROMER 1GM INJ,ORCHID,22573
MEROTROL 1GM INJ,LUPIN LTD,22573
MEROFIT 1GM INJ,FUSION HEALTHCARE P LTD,22573
MEROPLAN 1GM INJ,ABBOTT,22573
MEROTICS 1GM INJ,BIOTICS RESEARCH,22573
MEROREACH 1GM INJ,FUSION HEALTHCARE P LTD,22573
MEROPEMED INJ 1GM INJ,MHS PHARMACEUTICALS,22573
MERONIM 1GM INJ,GENERAL,22573
MEROPENOL 1GM INJ,OLCARE LABORATORIES PVT LTD,22573
MEROGRAM 1GM INJ,VERITAZ HEALTHCARE,22573
MEROKING 1GM INJ,OLAMIC PHARMA,22573
MEROBAX 1GM INJ,ARISTO PHARMACEUTICALS PVT LTD,22573
MEROBID 1GM INJ,SYSTEMIC HEALTHCARE,22573
MEROGLAN 1GM INJ,GLAND PHARMA LIMITED,22573
MEROSURE KIT 1GM INJ,ALKEM LABORATORIES LTD,22573
MEROPIK 1GM INJ,ALNICHE LIFE SCIENCES PVT LTD,22573
MERON 1GM INJ,FERON HEALTHCARE,22573
MERONOVA 1GM INJ,ZUVENTUS HEALTHCARE LTD,22573
MEROUS 1GM INJ,IVA HEALTHCARE PVT LTD,22573
MEROP 1GM INJ,SYNONN LIFESCINCES,22573
MEROGUARD 1GM INJ,PHARMA TECH INDIA,22573
MEROFIC PLUS 1GM INJ,GUFIC BIOSCIENCES LTD,22573
MERO 1GM INJ,ARISTO PHARMACEUTICALS PVT LTD,22573
MEROKWIK 1GM INJ,AUXILIARE HEALTHCARE,22573
MEROPEZ 1GM INJ,CEUTICA AND CHEMIE,22573
MEROSURE 1GM INJ,ALKEM LABORATORIES LTD,22573
MEROLAN 1GM INJ,MYLAN PHARMA,22573
MEROWILL 1GM INJ,MEDIWILL LIFE SCIENCES,22573
MEROBHAV 1GM INJ,3C HEALTH SOLUTION PVT LTD,22573
MEROSA 1GM INJ,SHINY PHARMA,22573
MEROKAV 1GM INJ,KAVYA HEALTHCARE,22573
MEROZEN 1GM INJ,BHARAT BIOTECH INTERNATIONAL LTD,22573
MEROCARE 1GM INJ,BIOSENA LIFESCIENCES,22573
MEROLEN 1GM INJ,POLLEN HEALTHCURE PVT LTD,22573
MEROLIVE 1GM INJ,POSILIVE PHARMACEUTICAL LLP,22573
MEROPSET 1GM INJ,PUNJAB FORMULATIONS,22573
MEROGOL 1GM INJ,PARENTERAL DRUGS INDIA LTD,22573
MEROWIN 1000 MG INJ,MYLAN PHARMA,22573
MEROTOP 1GM INJ,SANAT PRODUCTS LTD,22573
MEROMAX 1GM INJ,SCOTT EDIL PHARMACIA LTD,22573
MEROSIG 1GM INJ,SIGNOVA PHARMA,22573
MEROSTAL 1GM INJ,STALLION LABORATORIES,22573
MEROM 1GM INJ,THEMIS MEDICARE LTD,22573
MEROLIFE 1GM INJ,VALCRET LIFESCIENCES,22573
MEROTUS 1GM INJ,TUSKER PHARMA PVT LTD,22573
MEROCIDE 1000MG INJ,GLAND PHARMA LIMITED,22573
MEROBUS 1000MG INJ,GLOBUS REMEDIES LTD,22573
MEROJET 1000MG INJ,HETERO HEALTHCARE LIMITED,22573
MERODEX 1000MG INJ,IND SWIFT LIMITED,22573
MEROLIN 1000MG INJ,LINCOLN PHARMACEUTICALS,22573
MEROVAZ 1GM INJ,ZYDUS HEALTHCARE LTD,22573
MEROTIVA 1GM INJ,CACHET PHARMACEUTICALS PVT LTD,22573
MEROLON 1GM INJ,CELON LABS,22573
MEROSPECT 1GM INJ,CHANDRA BHAGAT PHARMA PVT LTD,22573
MEROCEPT 1GM INJ,CONCEPT PHARMACEUTICALS LTD,22573
MEROD 1GM INJ,DAKSH PHARMACEUTICALS,22573
MEROMARC 1GM INJ,MARC LABORATORIES PVT LTD,22573
MEROFACT 1GM INJ,MEDICO HEALTHCARE,22573
MEROTAZE 1GM INJ,MEDIROSE DRUGS AND PHARMA,22573
MEROSEP 1GM INJ,ALLITES LIFE SCIENCES PVT LTD,22573
MERORUN 1GM INJ,JARUN PHARMA,22573
MEROXON 1GM INJ,BRD MEDILABS,22573
MEROCURE 1GM INJ,INNOVA FORMULATIONS PVT LTD,22573
MEROPINE 1GM INJ,NUMERA LIFE SCIENCES,22573
MEROKIND 1GM INJ,OLAMIC PHARMA,22573
MEROFINE 1GM INJ,DR MOREPEN LTD,22573
MEROVAL 1GM INJ,MEDDOX FORMULATIONS,22573
MEROTRAK 1GM INJ,ANGIOLIFE HEALTHCARE PVT LTD,22573
MEROECO 1GM INJ,LYKA LABS LTD,22573
MERONIP 1GM INJ,NOVA INDUS PHARMA,22573
MEROGENE 1GM INJ,BIONOVA LIFESCIENCES,22573
MEROTIP 1GM INJ,ZODLEY PHARMA,22573
MEROLINK 1GM INJ,ZOTA HEALTH CARE LTD,22573
MEROTIF 1GM INJ,POSITIF LIFESCIENCES,22573
MEROKAP 1GM INJ,KAPS THREE LIFESCIENCES PVT LTD,22573
MEROPEX 1GM INJ,AXODIN PHARMA,22573
MEROVIB 1GM INJ,VIBCARE  PHARMA,22573
MEROARK 1GM INJ,MONARK BIOCARE PVT LTD,22573
MEROBACT 1GM INJ,INVISION MEDI SCIENCE PVT LTD,22573
MERORON 1GM INJ,AGRON REMEDIES,22573
MEROTIS 1GM INJ,DOCTRIS LIFE SCIENCES,22573
MEROCLIN 1GM INJ,FARLEX PHARMA,22573
MEROTUR 1GM INJ,TURNIP LIFE SCIENCES PVT LTD,22573
MERORAP 1GM INJ,RAPID LIFE DRUGS AND HEALTHCARE,22573
MERODRA 1GM INJ,RAPID LIFE DRUGS AND HEALTHCARE,22573
MEROLIX 1GM INJ,ELIXIR LIFE CARE PVT LTD,22573
MEROJOY 1GM INJ,CONIAK LIFESCIENCES,22573
MERORIN 1GM INJ,CADWELL PHARMA PVT LTD,22573
MERORAD 1GM INJ,TOTAL HEALTHCARE,22573
MEROPIN 1GM INJ,PINARC LIFE SCIENCES,22573
MERODURE 1GM INJ,VERDURE PHARMACEUTICALS,22573
MEROFOX 1GM INJ,CHEMO BIOLOGICAL,22573
MEROVIT 1GM INJ,AAREEN HEALTHCARE,22573
MEROSTAR 1GM INJ,ASTEMAX BIOTECH,22573
MEROLIA 1GM INJ,AEOLIAN BIOTECH,22573
MEROGOAL 1GM INJ,SIGNITY PHARMACEUTICALS PVT LTD,22573
MERODUS 1GM INJ,DUSAM LIFESCIENCES,22573
MEROWAL 1GM INJ,WALLACE PHARMACEUTICALS PVT LTD,22573
MEROSAN 1GM INJ,ARVINCARE HEALTHCARE,22573
MEROROCK 1GM INJ,AVONIC LIFESCIENCES,22573
MEROSTIL 1GM INJ,DUKEN PHARMACEUTICALS,22573
MERONEF 1GM INJ,NEPHUROCARE PHARMA,22573
MERONET 1GM INJ,ROSNET PHARMA,22573
MEROPRO 1GM INJ,CARE FORMULATIONS,22573
MEROVER 1GM INJ,EVERSHINE LIFESCIENCES PVT LTD,22573
MEROLAS 1GM INJ,ESTRELLAS LIFESCIENCES,22573
MEROTEX 1GM INJ,TEXAS PHARMA,22573
MEROREG 1GM INJ,REGULUS PHARMACEUTICALS,22573
MEROACE 1GM INJ,CINEREA BIOTECH,22573
MEROKEM 1GM INJ,CHEMO HEALTHCARE PVT LTD,22573
MEROTRACE 1GM INJ,HEALTHKIND LABS,22573
MEROGEM 1GM INJ,AMWORLD BIOTECH PVT LTD,22573
MEROFORD 1GM INJ,JOHNLEE PHARMACEUTICALS PVT LTD,22573
MEROTUNE 1GM INJ,FORTUNE LABS,22573
MERONAM 1GM INJ,DHAMUS PHARMA,22573
MEROSPEED 1GM INJ,ANGIOLIFE HEALTHCARE PVT LTD,22573
MEROVAS 1GM INJ,VASOLIFE HEALTHCARE,22573
MEROMIC 1GM INJ,EKA ESSENTIALS PHARMA PVT LTD,22573
MEROMAK 1GM INJ,CASCA REMEDIES,22573
MEROFORM 1GM INJ,ESCARE FORMULATIONS PVT LTD,22573
MEROVON 1GM INJ,ERNST PHARMACIA,22573
MEROTREAT 1GM INJ,TREATWELL PHARMA,22573
MERONORM 1GM INJ,MINOVA LIFESCIENCES,22573
MEROPHAR 1GM INJ,BIOPHAR LIFESCIENCES,22573
MEROLEX 1GM INJ,UNILEX LIFE SCIENCE,22573
MEROMET 1GM INJ,METLAR FORMULATIONS,22573
MEROSAV 1GM INJ,SAVIOUR DRUGS,22573
MEROZEST 1GM INJ,ZESTICA PHARMA,22573
"MEROLIS	1GM INJ",ELIS PHARMA,22573
MEROVIZ 1GM INJ,AGRON REMEDIES,22573
MEROMUST 1GM INJ,MEDIVAXIA PHARMA,22573
MEROLAR 1GM INJ,LARION LIFE SCIENCES,22573
MEROPX 1GM INJ,MEDILIFE HEALTH SCIENCE,22573
MEROGREAT 1GM INJ,JANUS BIOTECH,22573
MEROVAN 1GM INJ,DIVINE HEALTHCARE,22573
MEROWAY 1GM INJ,SKYWAYS HEALTHCARE PVT LTD,22573
MERODIL 1GM INJ,ASTRA IDL LIMITED,22573
MEROFIC 1GM INJ,GUFIC BIOSCIENCES LTD,22573
MERPEN 1GM INJ,XIEON LIFE SCIENCES PVT LTD,22573
MERROBE 1GM INJ,GLENMARK PHARMACEUTICALS LTD,22573
MERULARD 1GM INJ,SANIFY HEALTHCARE PVT LTD,22573
MERUM 1GM INJ,AMBROSIA DRUGS,22573
MERVIN 1GM INJ,CISTA MEDICORP,22573
MERVEN 1GM INJ,MADHAV BIOTECH,22573
MERY 1GM INJ,BIOSANS LIFECARE,22573
MESMER 1GM INJ,FORCE INDIA PHARMA,22573
METROPEN 1000MG INJ,SERENE LIFECARE LLP,22573
MEXICO 1GM INJ,RECO DURGS,22573
MICROPENAM 1GM INJ,MICRO LABS LIMITED,22573
MIDAPENEM 1GM INJ,MEDMIDAS,22573
NEOPENAM 1GM INJ,NITIN LIFESCIENCES,22573
NEUMER 1GM INJ,H AND CARE INCORP INDIA,22573
NEXMOIR  1GM INJ,ALNA BIOTECH PVT LTD,22573
NEXMERO 1GM INJ,NEXKEM PHARMACEUTIALS PVT LTD,22573
NGIPENEM 1GM INJ,ANG LIFESCIENCES,22573
NILGRAM 1GM INJ,VERITAZ HEALTHCARE,22573
NIPANAM 1GM INJ,RONISH BIOCEUTICALS,22573
NOSOPENEM 1GM INJ,WOCKHARDT,22573
NOSOMER 1GM INJ,FRANK MEDILINK,22573
SURGICID MP 1GM INJ,FOCUS HEALTHCARE PVT LTD,22573
SWONAM 1GM INJ,SEVENHILLS PHARMA,22573
SYMOR 1GM INJ,MANUFACTURER INFO NOT AVAILABLE,22573
SYNOMER 1GM INJ,SYNONN LIFESCINCES,22573
TALMOR 1GM INJ,TALENT HEALTHCARE,22573
